time,trial,gameplay?, 1 (x y rot), 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28,
326.727997 , 3 , true , -10260.666016 -2174.148193 -158.92334,-9579.895508 10082.994141 124.099762,9448.275391 -11680.650391 134.622665,6080.056641 5858.697754 174.199448,-7370.842285 -8734.629883 81.974495,8055.380859 4263.223145 -138.933136,-2639.407227 8332.699219 89.162514,2521.561523 14292.177734 37.246761,-2928.423584 -1577.084229 34.129627,-3454.040039 9248.78125 -36.843678,-12521.598633 -13855.09375 3.610093,13330.178711 -13914.37793 -12.015062,-2797.252441 -12759.813477 46.856232,-9186.173828 -4131.109863 61.458221,-10270.685547 -10133.552734 18.337851,-7932.742188 -705.552185 106.50602,678.347717 9302.517578 -54.000183,-282.516235 -5920.422852 -139.497543,6198.253906 -11571.719727 -71.836037,-12620.774414 -4584.270508 163.438553,6600.349609 -4272.92334 -151.877457,5266.216797 10962.427734 -13.474842,9351.459961 -4810.113281 159.882629,5666.957031 1376.127563 -168.902802,-2287.527832 -12131.105469 54.438618,-6732.315918 -4646.4375 43.208897,2345.243164 -8432.185547 113.718781,6008.12207 -6734.011719 127.527206,
327.227997 , 3 , true , -10289.577148 -2185.296387 -158.92334,-9597.272461 10108.666016 124.099762,9426.508789 -11658.581055 134.622665,6049.208008 5861.831055 174.199448,-7366.513184 -8703.932617 81.974495,8032.009766 4242.864258 -138.933136,-2638.953125 8363.699219 89.162514,2546.241943 14310.947266 37.246761,-2902.759277 -1559.692139 34.129627,-3429.230957 9230.193359 -36.843678,-12490.65918 -13853.15625 3.610093,13360.512695 -13920.826172 -12.015062,-2776.053467 -12737.199219 46.856232,-9171.370117 -4103.878906 61.458221,-10241.259766 -10123.804688 18.337851,-7941.551758 -675.829346 106.50602,696.568542 9277.451172 -54.000183,-306.087891 -5940.554688 -139.497543,6207.911133 -11601.175781 -71.836037,-12650.50293 -4575.430664 163.438553,6573.012695 -4287.530273 -151.877457,5296.369141 10955.192383 -13.474842,9322.336914 -4799.457031 159.882629,5636.532227 1370.159912 -168.902802,-2269.5 -12105.887695 54.438618,-6709.716797 -4625.21582 43.208897,2332.770508 -8403.789062 113.718781,5989.231445 -6709.429688 127.527206,
327.727997 , 3 , true , -10318.488281 -2196.44458 -158.92334,-9614.649414 10134.337891 124.099762,9404.742188 -11636.511719 134.622665,6018.359375 5864.964355 174.199448,-7362.184082 -8673.235352 81.974495,8008.638672 4222.505371 -138.933136,-2638.499023 8394.699219 89.162514,2570.922363 14329.716797 37.246761,-2877.094971 -1542.300049 34.129627,-3404.421875 9211.605469 -36.843678,-12459.719727 -13851.21875 3.610093,13390.84668 -13927.274414 -12.015062,-2754.854492 -12714.584961 46.856232,-9156.566406 -4076.647949 61.458221,-10211.833984 -10114.056641 18.337851,-7950.361328 -646.106506 106.50602,714.789368 9252.384766 -54.000183,-329.659546 -5960.686523 -139.497543,6217.568359 -11630.631836 -71.836037,-12680.231445 -4566.59082 163.438553,6545.675781 -4302.137207 -151.877457,5326.521484 10947.957031 -13.474842,9293.213867 -4788.800781 159.882629,5606.107422 1364.192261 -168.902802,-2251.472168 -12080.669922 54.438618,-6687.117676 -4603.994141 43.208897,2320.297852 -8375.392578 113.718781,5970.34082 -6684.847656 127.527206,
328.227997 , 3 , true , -10347.399414 -2207.592773 -158.92334,-9632.026367 10160.009766 124.099762,9382.975586 -11614.442383 134.622665,5987.510742 5868.097656 174.199448,-7357.85498 -8642.538086 81.974495,7985.267578 4202.146484 -138.933136,-2638.044922 8425.699219 89.162514,2595.602783 14348.486328 37.246761,-2851.430664 -1524.907959 34.129627,-3379.612793 9193.017578 -36.843678,-12428.780273 -13849.28125 3.610093,13421.180664 -13933.722656 -12.015062,-2733.655518 -12691.970703 46.856232,-9141.762695 -4049.416992 61.458221,-10182.408203 -10104.308594 18.337851,-7959.170898 -616.383667 106.50602,733.010193 9227.318359 -54.000183,-353.231201 -5980.818359 -139.497543,6227.225586 -11660.087891 -71.836037,-12709.959961 -4557.750977 163.438553,6518.338867 -4316.744141 -151.877457,5356.673828 10940.72168 -13.474842,9264.09082 -4778.144531 159.882629,5575.682617 1358.224609 -168.902802,-2233.444336 -12055.452148 54.438618,-6664.518555 -4582.772461 43.208897,2307.825195 -8346.996094 113.718781,5951.450195 -6660.265625 127.527206,
328.727997 , 3 , true , -10376.310547 -2218.740967 -158.92334,-9649.40332 10185.681641 124.099762,9361.208984 -11592.373047 134.622665,5956.662109 5871.230957 174.199448,-7353.525879 -8611.84082 81.974495,7961.896484 4181.787598 -138.933136,-2637.59082 8456.699219 89.162514,2620.283203 14367.255859 37.246761,-2825.766357 -1507.515869 34.129627,-3354.803711 9174.429688 -36.843678,-12397.84082 -13847.34375 3.610093,13451.514648 -13940.170898 -12.015062,-2712.456543 -12669.356445 46.856232,-9126.958984 -4022.186035 61.458221,-10152.982422 -10094.560547 18.337851,-7967.980469 -586.660828 106.50602,751.231018 9202.251953 -54.000183,-376.802856 -6000.950195 -139.497543,6236.882812 -11689.543945 -71.836037,-12739.688477 -4548.911133 163.438553,6491.001953 -4331.351074 -151.877457,5386.826172 10933.486328 -13.474842,9234.967773 -4767.488281 159.882629,5545.257812 1352.256958 -168.902802,-2215.416504 -12030.234375 54.438618,-6641.919434 -4561.550781 43.208897,2295.352539 -8318.599609 113.718781,5932.55957 -6635.683594 127.527206,
329.227997 , 3 , true , -10405.22168 -2229.88916 -158.92334,-9666.780273 10211.353516 124.099762,9339.442383 -11570.303711 134.622665,5925.813477 5874.364258 174.199448,-7349.196777 -8581.143555 81.974495,7938.525391 4161.428711 -138.933136,-2637.136719 8487.699219 89.162514,2644.963623 14386.025391 37.246761,-2800.102051 -1490.123779 34.129627,-3329.994629 9155.841797 -36.843678,-12366.901367 -13845.40625 3.610093,13481.848633 -13946.619141 -12.015062,-2691.257568 -12646.742188 46.856232,-9112.155273 -3994.955078 61.458221,-10123.556641 -10084.8125 18.337851,-7976.790039 -556.937988 106.50602,769.451843 9177.185547 -54.000183,-400.374512 -6021.082031 -139.497543,6246.540039 -11719.0 -71.836037,-12769.416992 -4540.071289 163.438553,6463.665039 -4345.958008 -151.877457,5416.978516 10926.250977 -13.474842,9205.844727 -4756.832031 159.882629,5514.833008 1346.289307 -168.902802,-2197.388672 -12005.016602 54.438618,-6619.320312 -4540.329102 43.208897,2282.879883 -8290.203125 113.718781,5913.668945 -6611.101562 127.527206,
329.727997 , 3 , true , -10434.132812 -2241.037354 -158.92334,-9684.157227 10237.025391 124.099762,9317.675781 -11548.234375 134.622665,5894.964844 5877.497559 174.199448,-7344.867676 -8550.446289 81.974495,7915.154297 4141.069824 -138.933136,-2636.682617 8518.699219 89.162514,2669.644043 14404.794922 37.246761,-2774.437744 -1472.731689 34.129627,-3305.185547 9137.253906 -36.843678,-12335.961914 -13843.46875 3.610093,13512.182617 -13953.067383 -12.015062,-2670.058594 -12624.12793 46.856232,-9097.351562 -3967.724121 61.458221,-10094.130859 -10075.064453 18.337851,-7985.599609 -527.215149 106.50602,787.672668 9152.119141 -54.000183,-423.946167 -6041.213867 -139.497543,6256.197266 -11748.456055 -71.836037,-12799.145508 -4531.231445 163.438553,6436.328125 -4360.564941 -151.877457,5447.130859 10919.015625 -13.474842,9176.72168 -4746.175781 159.882629,5484.408203 1340.321655 -168.902802,-2179.36084 -11979.798828 54.438618,-6596.721191 -4519.107422 43.208897,2270.407227 -8261.806641 113.718781,5894.77832 -6586.519531 127.527206,
330.227997 , 3 , true , -10463.043945 -2252.185547 -158.92334,-9701.53418 10262.697266 124.099762,9295.90918 -11526.165039 134.622665,5864.116211 5880.630859 174.199448,-7340.538574 -8519.749023 81.974495,7891.783203 4120.710938 -138.933136,-2636.228516 8549.699219 89.162514,2694.324463 14423.564453 37.246761,-2748.773438 -1455.3396 34.129627,-3280.376465 9118.666016 -36.843678,-12305.022461 -13841.53125 3.610093,13542.516602 -13959.515625 -12.015062,-2648.859619 -12601.513672 46.856232,-9082.547852 -3940.493164 61.458221,-10064.705078 -10065.316406 18.337851,-7994.40918 -497.49231 106.50602,805.893494 9127.052734 -54.000183,-447.517822 -6061.345703 -139.497543,6265.854492 -11777.912109 -71.836037,-12828.874023 -4522.391602 163.438553,6408.991211 -4375.171875 -151.877457,5477.283203 10911.780273 -13.474842,9147.598633 -4735.519531 159.882629,5453.983398 1334.354004 -168.902802,-2161.333008 -11954.581055 54.438618,-6574.12207 -4497.885742 43.208897,2257.93457 -8233.410156 113.718781,5875.887695 -6561.9375 127.527206,
330.729004 , 3 , true , -10491.955078 -2263.33374 -158.92334,-9718.911133 10288.369141 124.099762,9274.142578 -11504.095703 134.622665,5833.267578 5883.76416 174.199448,-7336.209473 -8489.051758 81.974495,7868.412109 4100.352051 -138.933136,-2635.774414 8580.699219 89.162514,2719.004883 14442.333984 37.246761,-2723.109131 -1437.94751 34.129627,-3255.567383 9100.078125 -36.843678,-12274.083008 -13839.59375 3.610093,13572.850586 -13965.963867 -12.015062,-2627.660645 -12578.899414 46.856232,-9067.744141 -3913.262207 61.458221,-10035.279297 -10055.568359 18.337851,-8003.21875 -467.76947 106.50602,824.114319 9101.986328 -54.000183,-471.089478 -6081.477539 -139.497543,6275.511719 -11807.368164 -71.836037,-12858.602539 -4513.551758 163.438553,6381.654297 -4389.778809 -151.877457,5507.435547 10904.544922 -13.474842,9118.475586 -4724.863281 159.882629,5423.558594 1328.386353 -168.902802,-2143.305176 -11929.363281 54.438618,-6551.522949 -4476.664062 43.208897,2245.461914 -8205.013672 113.718781,5856.99707 -6537.355469 127.527206,
331.229004 , 3 , true , -10520.866211 -2274.481934 -158.92334,-9736.288086 10314.041016 124.099762,9252.375977 -11482.026367 134.622665,5802.418945 5886.897461 174.199448,-7331.880371 -8458.354492 81.974495,7845.041016 4079.987061 -138.933136,-2635.320312 8611.699219 89.162514,2743.685303 14461.103516 37.246761,-2697.444824 -1420.55542 34.129627,-3230.758301 9081.490234 -36.843678,-12243.143555 -13837.65625 3.610093,13603.18457 -13972.412109 -12.015062,-2606.46167 -12556.285156 46.856232,-9052.94043 -3886.03125 61.458221,-10005.853516 -10045.820312 18.337851,-8012.02832 -438.046631 106.50602,842.335144 9076.919922 -54.000183,-494.661133 -6101.609375 -139.497543,6285.168945 -11836.824219 -71.836037,-12888.331055 -4504.711914 163.438553,6354.317383 -4404.385742 -151.877457,5537.587891 10897.30957 -13.474842,9089.352539 -4714.207031 159.882629,5393.133789 1322.418701 -168.902802,-2125.277344 -11904.145508 54.438618,-6528.923828 -4455.442383 43.208897,2232.989258 -8176.625488 113.718781,5838.106445 -6512.773438 127.527206,
331.729004 , 3 , true , -10549.777344 -2285.630127 -158.92334,-9753.665039 10339.712891 124.099762,9230.609375 -11459.957031 134.622665,5771.570312 5890.030762 174.199448,-7327.55127 -8427.657227 81.974495,7821.669922 4059.620605 -138.933136,-2634.866211 8642.699219 89.162514,2768.365723 14479.873047 37.246761,-2671.780518 -1403.16333 34.129627,-3205.949219 9062.902344 -36.843678,-12212.204102 -13835.71875 3.610093,13633.518555 -13978.860352 -12.015062,-2585.262695 -12533.670898 46.856232,-9038.136719 -3858.800293 61.458221,-9976.427734 -10036.072266 18.337851,-8020.837891 -408.323792 106.50602,860.555969 9051.853516 -54.000183,-518.232788 -6121.741211 -139.497543,6294.826172 -11866.280273 -71.836037,-12918.05957 -4495.87207 163.438553,6326.980469 -4418.992676 -151.877457,5567.740234 10890.074219 -13.474842,9060.229492 -4703.550781 159.882629,5362.708984 1316.45105 -168.902802,-2107.249512 -11878.927734 54.438618,-6506.324707 -4434.220703 43.208897,2220.516602 -8148.244141 113.718781,5819.21582 -6488.191406 127.527206,
332.229004 , 3 , true , -10578.688477 -2296.77832 -158.92334,-9771.041992 10365.384766 124.099762,9208.842773 -11437.887695 134.622665,5740.72168 5893.164062 174.199448,-7323.222168 -8396.959961 81.974495,7798.298828 4039.25415 -138.933136,-2634.412109 8673.699219 89.162514,2793.046143 14498.642578 37.246761,-2646.116211 -1385.77124 34.129627,-3181.140137 9044.314453 -36.843678,-12181.264648 -13833.78125 3.610093,13663.852539 -13985.308594 -12.015062,-2564.063721 -12511.056641 46.856232,-9023.333008 -3831.569336 61.458221,-9947.001953 -10026.324219 18.337851,-8029.647461 -378.600952 106.50602,878.776794 9026.787109 -54.000183,-541.804443 -6141.873047 -139.497543,6304.483398 -11895.736328 -71.836037,-12947.788086 -4487.032227 163.438553,6299.643555 -4433.599609 -151.877457,5597.892578 10882.838867 -13.474842,9031.106445 -4692.894531 159.882629,5332.28418 1310.483398 -168.902802,-2089.22168 -11853.709961 54.438618,-6483.725586 -4412.999023 43.208897,2208.043945 -8119.862793 113.718781,5800.325195 -6463.609375 127.527206,
332.730011 , 3 , true , -10607.599609 -2307.926514 -158.92334,-9788.418945 10391.056641 124.099762,9187.076172 -11415.818359 134.622665,5709.873047 5896.297363 174.199448,-7318.893066 -8366.262695 81.974495,7774.927734 4018.887695 -138.933136,-2633.958008 8704.699219 89.162514,2817.726562 14517.412109 37.246761,-2620.451904 -1368.37915 34.129627,-3156.331055 9025.726562 -36.843678,-12150.325195 -13831.84375 3.610093,13694.186523 -13991.756836 -12.015062,-2542.864746 -12488.442383 46.856232,-9008.529297 -3804.338379 61.458221,-9917.576172 -10016.576172 18.337851,-8038.457031 -348.878113 106.50602,896.99762 9001.720703 -54.000183,-565.376099 -6162.004883 -139.497543,6314.140625 -11925.192383 -71.836037,-12977.516602 -4478.192383 163.438553,6272.306641 -4448.206543 -151.877457,5628.044922 10875.603516 -13.474842,9001.983398 -4682.238281 159.882629,5301.859375 1304.515747 -168.902802,-2071.193848 -11828.492188 54.438618,-6461.126465 -4391.777344 43.208897,2195.571289 -8091.481445 113.718781,5781.43457 -6439.027344 127.527206,
333.229004 , 3 , true , -10636.510742 -2319.074707 -158.92334,-9805.795898 10416.728516 124.099762,9165.30957 -11393.749023 134.622665,5679.024414 5899.430664 174.199448,-7314.563965 -8335.56543 81.974495,7751.556641 3998.52124 -138.933136,-2633.503906 8735.699219 89.162514,2842.406982 14536.181641 37.246761,-2594.787598 -1350.987061 34.129627,-3131.521973 9007.138672 -36.843678,-12119.385742 -13829.90625 3.610093,13724.520508 -13998.205078 -12.015062,-2521.665771 -12465.828125 46.856232,-8993.725586 -3777.107422 61.458221,-9888.150391 -10006.828125 18.337851,-8047.266602 -319.155273 106.50602,915.218445 8976.654297 -54.000183,-588.947754 -6182.136719 -139.497543,6323.797852 -11954.648438 -71.836037,-13007.245117 -4469.352539 163.438553,6244.969727 -4462.813477 -151.877457,5658.197266 10868.368164 -13.474842,8972.860352 -4671.582031 159.882629,5271.43457 1298.548096 -168.902802,-2053.166016 -11803.274414 54.438618,-6438.527344 -4370.555664 43.208897,2183.098633 -8063.100098 113.718781,5762.543945 -6414.445312 127.527206,
333.729004 , 3 , true , -10665.421875 -2330.2229 -158.92334,-9823.172852 10442.400391 124.099762,9143.542969 -11371.679688 134.622665,5648.175781 5902.563965 174.199448,-7310.234863 -8304.868164 81.974495,7728.185547 3978.154785 -138.933136,-2633.049805 8766.699219 89.162514,2867.087402 14554.951172 37.246761,-2569.123291 -1333.594971 34.129627,-3106.712891 8988.550781 -36.843678,-12088.446289 -13827.96875 3.610093,13754.854492 -14004.65332 -12.015062,-2500.466797 -12443.213867 46.856232,-8978.921875 -3749.876465 61.458221,-9858.724609 -9997.080078 18.337851,-8056.076172 -289.432434 106.50602,933.43927 8951.587891 -54.000183,-612.519409 -6202.268555 -139.497543,6333.455078 -11984.104492 -71.836037,-13036.973633 -4460.512695 163.438553,6217.632812 -4477.42041 -151.877457,5688.349609 10861.132812 -13.474842,8943.737305 -4660.925781 159.882629,5241.009766 1292.580444 -168.902802,-2035.138184 -11778.056641 54.438618,-6415.928223 -4349.333984 43.208897,2170.625977 -8034.71875 113.718781,5743.65332 -6389.863281 127.527206,
334.229004 , 3 , true , -10694.333008 -2341.371094 -158.92334,-9840.549805 10468.072266 124.099762,9121.776367 -11349.610352 134.622665,5617.327148 5905.697266 174.199448,-7305.905762 -8274.170898 81.974495,7704.814453 3957.78833 -138.933136,-2632.595703 8797.699219 89.162514,2891.767822 14573.720703 37.246761,-2543.458984 -1316.202881 34.129627,-3081.903809 8969.962891 -36.843678,-12057.506836 -13826.03125 3.610093,13785.188477 -14011.101562 -12.015062,-2479.267822 -12420.599609 46.856232,-8964.118164 -3722.645508 61.458221,-9829.298828 -9987.332031 18.337851,-8064.885742 -259.709595 106.50602,951.660095 8926.521484 -54.000183,-636.091064 -6222.400391 -139.497543,6343.112305 -12013.560547 -71.836037,-13066.702148 -4451.672852 163.438553,6190.295898 -4492.027344 -151.877457,5718.501953 10853.897461 -13.474842,8914.614258 -4650.269531 159.882629,5210.584961 1286.612793 -168.902802,-2017.110352 -11752.838867 54.438618,-6393.329102 -4328.112305 43.208897,2158.15332 -8006.337402 113.718781,5724.762695 -6365.28125 127.527206,
334.729004 , 3 , true , -10723.244141 -2352.519287 -158.92334,-9857.926758 10493.744141 124.099762,9100.009766 -11327.541016 134.622665,5586.478516 5908.830566 174.199448,-7301.57666 -8243.473633 81.974495,7681.443359 3937.421875 -138.933136,-2632.141602 8828.699219 89.162514,2916.448242 14592.490234 37.246761,-2517.794678 -1298.810791 34.129627,-3057.094727 8951.375 -36.843678,-12026.567383 -13824.09375 3.610093,13815.522461 -14017.549805 -12.015062,-2458.068848 -12397.985352 46.856232,-8949.314453 -3695.414551 61.458221,-9799.873047 -9977.583984 18.337851,-8073.695312 -229.987183 106.50602,969.88092 8901.455078 -54.000183,-659.66272 -6242.532227 -139.497543,6352.769531 -12043.016602 -71.836037,-13096.430664 -4442.833008 163.438553,6162.958984 -4506.634277 -151.877457,5748.654297 10846.662109 -13.474842,8885.491211 -4639.613281 159.882629,5180.160156 1280.645142 -168.902802,-1999.08252 -11727.621094 54.438618,-6370.72998 -4306.890625 43.208897,2145.680664 -7977.956055 113.718781,5705.87207 -6340.699219 127.527206,
335.230011 , 3 , true , -10752.155273 -2363.66748 -158.92334,-9875.303711 10519.416016 124.099762,9078.243164 -11305.47168 134.622665,5555.629883 5911.963867 174.199448,-7297.247559 -8212.776367 81.974495,7658.072266 3917.05542 -138.933136,-2631.6875 8859.699219 89.162514,2941.128662 14611.259766 37.246761,-2492.130371 -1281.418701 34.129627,-3032.285645 8932.787109 -36.843678,-11995.62793 -13822.15625 3.610093,13845.856445 -14023.998047 -12.015062,-2436.869873 -12375.371094 46.856232,-8934.510742 -3668.183594 61.458221,-9770.447266 -9967.835938 18.337851,-8082.504883 -200.264816 106.50602,988.101746 8876.388672 -54.000183,-683.234375 -6262.664062 -139.497543,6362.426758 -12072.472656 -71.836037,-13126.15918 -4433.993164 163.438553,6135.62207 -4521.241211 -151.877457,5778.806641 10839.426758 -13.474842,8856.368164 -4628.957031 159.882629,5149.735352 1274.67749 -168.902802,-1981.054688 -11702.40332 54.438618,-6348.130859 -4285.668945 43.208897,2133.208008 -7949.574707 113.718781,5686.981445 -6316.117188 127.527206,
